id,md_datetime_utc_start_hour,md_datetime_utc_start,md_network_series_tok,md_network_tok,score
2009-03-01_0700_US_KCBS_CBS_2_News_at_11PM_main,2009030107,1235890802000,KCBS CBS 2 News at 11PM,KCBS,21.516468
2009-03-01_0700_US_KNBC_Channel_4_News_at_11PM_main,2009030107,1235890802000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-03-01_0200_US_KNBC_Channel_4_News_main,2009030102,1235872801000,KNBC Channel 4 News,KNBC,24.056143
2009-03-01_0200_US_KABC_Eyewitness_News_6PM_main,2009030102,1235872801000,KABC Eyewitness News 6PM,KABC,10.758234
2009-02-28_0700_US_KCBS_CBS_2_News_at_11PM_main,2009022807,1235804401000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-28_0600_US_KTLA_Prime_News_at_10PM_main,2009022806,1235800801000,KTLA Prime News at 10PM,KTLA,15.21444
2009-02-28_0400_US_KCET_Bill_Moyers_Journal_main,2009022804,1235793602000,KCET Bill Moyers Journal,KCET,18.633808
2009-02-28_0400_US_KCAL_KCAL_9_News_at_8PM_main,2009022804,1235793601000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2009-02-28_0200_US_KNBC_Channel_4_News_main,2009022802,1235786401000,KNBC Channel 4 News,KNBC,10.758234
2009-02-28_0100_US_KABC_Eyewitness_News_5PM_main,2009022801,1235782801000,KABC Eyewitness News 5PM,KABC,15.21444
2009-02-28_0100_US_KNBC_Channel_4_News_main,2009022801,1235782801000,KNBC Channel 4 News,KNBC,15.21444
2009-02-28_0100_US_KCBS_CBS_2_News_at_5_main,2009022801,1235782801000,KCBS CBS 2 News at 5,KCBS,10.758234
2009-02-28_0000_US_KCAL_KCAL_9_News_at_4PM_main,2009022800,1235779201000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2009-02-27_1900_US_KNBC_Channel_4_News_Mid_Day_Report_main,2009022719,1235761202000,KNBC Channel 4 News Mid Day Report,KNBC,10.758234
2009-02-27_0700_US_KCBS_CBS_2_News_at_11PM_main,2009022707,1235718002000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-27_0700_US_KABC_Eyewitness_News_11PM_main,2009022707,1235718001000,KABC Eyewitness News 11PM,KABC,10.758234
2009-02-27_0600_US_KTTV-FOX_Ten_OClock_News_main,2009022706,1235714402000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2009-02-27_0600_US_KTLA_Prime_News_at_10PM_main,2009022706,1235714401000,KTLA Prime News at 10PM,KTLA,10.758234
2009-02-27_0200_US_KCBS_CBS_2_News_at_6_main,2009022702,1235700001000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-02-26_1500_US_KABC_Good_Morning_America_main,2009022615,1235660401000,KABC Good Morning America,KABC,10.758234
2009-02-25_2300_US_MSNBC_1600_Pennsylvania_Avenue_main,2009022523,1235602802000,MSNBC 1600 Pennsylvania Avenue,MSNBC,10.758234
2009-02-25_1900_US_KCBS_CBS_2_News_at_11_main,2009022519,1235588401000,KCBS CBS 2 News at 11,KCBS,18.633808
2009-02-25_1600_US_KCBS_The_Early_Show_main,2009022516,1235577601000,KCBS The Early Show,KCBS,10.758234
2009-02-25_1500_US_KCBS_The_Early_Show_main,2009022515,1235574001000,KCBS The Early Show,KCBS,10.758234
2009-02-25_0700_US_KNBC_Channel_4_News_at_11PM_main,2009022507,1235545201000,KNBC Channel 4 News at 11PM,KNBC,10.758234
2009-02-24_0200_US_KCBS_CBS_2_News_at_6_main,2009022402,1235440802000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-02-24_0200_US_KNBC_Channel_4_News_main,2009022402,1235440802000,KNBC Channel 4 News,KNBC,10.758234
2009-02-24_0100_US_KNBC_Channel_4_News_main,2009022401,1235437202000,KNBC Channel 4 News,KNBC,10.758234
2009-02-24_0000_US_KABC_Eyewitness_News_4PM_main,2009022400,1235433601000,KABC Eyewitness News 4PM,KABC,15.21444
2009-02-23_1900_US_KABC_Eyewitness_News_11AM_main,2009022319,1235415601000,KABC Eyewitness News 11AM,KABC,10.758234
2009-02-22_0700_US_KNBC_Channel_4_News_at_11PM_main,2009022207,1235286001000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-02-22_0700_US_KABC_Eyewitness_News_11PM_Sat_main,2009022207,1235286001000,KABC Eyewitness News 11PM Sat,KABC,10.758234
2009-02-22_0700_US_KCBS_CBS_2_News_at_11PM_main,2009022207,1235286001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-22_0200_US_KABC_Eyewitness_News_6PM_main,2009022202,1235268001000,KABC Eyewitness News 6PM,KABC,21.516468
2009-02-22_0200_US_KNBC_Channel_4_News_main,2009022202,1235268001000,KNBC Channel 4 News,KNBC,21.516468
2009-02-22_0200_US_KCBS_CBS_2_News_at_6_main,2009022202,1235268001000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-02-22_0100_US_KABC_Eyewitness_News_5PM_main,2009022201,1235264401000,KABC Eyewitness News 5PM,KABC,15.21444
2009-02-21_0700_US_KABC_Eyewitness_News_11PM_main,2009022107,1235199602000,KABC Eyewitness News 11PM,KABC,10.758234
2009-02-21_0600_US_KTTV-FOX_Ten_OClock_News_main,2009022106,1235196002000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2009-02-21_0400_US_KCET_Bill_Moyers_Journal_main,2009022104,1235188802000,KCET Bill Moyers Journal,KCET,18.633808
2009-02-21_0200_US_KNBC_Channel_4_News_main,2009022102,1235181601000,KNBC Channel 4 News,KNBC,10.758234
2009-02-21_0100_US_KNBC_Channel_4_News_main,2009022101,1235178002000,KNBC Channel 4 News,KNBC,10.758234
2009-02-21_0100_US_KABC_Eyewitness_News_5PM_main,2009022101,1235178001000,KABC Eyewitness News 5PM,KABC,10.758234
2009-02-20_2300_US_MSNBC_1600_Pennsylvania_Avenue_main,2009022023,1235170802000,MSNBC 1600 Pennsylvania Avenue,MSNBC,10.758234
2009-02-20_0700_US_KNBC_Channel_4_News_at_11PM_main,2009022007,1235113202000,KNBC Channel 4 News at 11PM,KNBC,21.516468
2009-02-20_0700_US_KABC_Eyewitness_News_11PM_main,2009022007,1235113202000,KABC Eyewitness News 11PM,KABC,15.21444
2009-02-20_0700_US_KCBS_CBS_2_News_at_11PM_main,2009022007,1235113201000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2009-02-20_0600_US_KTTV-FOX_Ten_OClock_News_main,2009022006,1235109601000,KTTV-FOX Ten OClock News,KTTV-FOX,24.056143
2009-02-20_0600_US_KTLA_Prime_News_at_10PM_main,2009022006,1235109601000,KTLA Prime News at 10PM,KTLA,18.633808
2009-02-20_0200_US_KABC_Eyewitness_News_6PM_main,2009022002,1235095201000,KABC Eyewitness News 6PM,KABC,10.758234
2009-02-20_0100_US_KABC_Eyewitness_News_5PM_main,2009022001,1235091601000,KABC Eyewitness News 5PM,KABC,18.633808
2009-02-20_0000_US_KABC_Eyewitness_News_4PM_main,2009022000,1235088001000,KABC Eyewitness News 4PM,KABC,15.21444
2009-02-19_0500_US_FOX-News_Hannity_main,2009021905,1235019602000,FOX-News Hannity,FOX-News,15.21444
2009-02-19_0200_US_KCBS_CBS_2_News_at_6_main,2009021902,1235008802000,KCBS CBS 2 News at 6,KCBS,18.633808
2009-02-19_0200_US_FOX-News_Hannity_main,2009021902,1235008801000,FOX-News Hannity,FOX-News,15.21444
2009-02-19_0100_US_KCBS_CBS_2_News_at_5_main,2009021901,1235005202000,KCBS CBS 2 News at 5,KCBS,10.758234
2009-02-18_2300_US_MSNBC_1600_Pennsylvania_Avenue_main,2009021823,1234998001000,MSNBC 1600 Pennsylvania Avenue,MSNBC,10.758234
2009-02-18_0400_US_MSNBC_The_Rachel_Maddow_Show_main,2009021804,1234929601000,MSNBC The Rachel Maddow Show,MSNBC,15.21444
2009-02-18_0200_US_KNBC_Channel_4_News_main,2009021802,1234922401000,KNBC Channel 4 News,KNBC,15.21444
2009-02-17_0600_US_KTLA_Prime_News_at_10PM_main,2009021706,1234850401000,KTLA Prime News at 10PM,KTLA,10.758234
2009-02-15_0700_US_KNBC_Channel_4_News_at_11PM_main,2009021507,1234681201000,KNBC Channel 4 News at 11PM,KNBC,21.516468
2009-02-15_0700_US_KABC_Eyewitness_News_11PM_Sat_main,2009021507,1234681201000,KABC Eyewitness News 11PM Sat,KABC,10.758234
2009-02-15_0700_US_KCBS_CBS_2_News_at_11PM_main,2009021507,1234681201000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-15_0300_US_KCBS_Entertainment_Tonight_main,2009021503,1234666801000,KCBS Entertainment Tonight,KCBS,10.758234
2009-02-15_0200_US_KNBC_Channel_4_News_main,2009021502,1234663202000,KNBC Channel 4 News,KNBC,26.352184
2009-02-15_0200_US_KABC_Eyewitness_News_6PM_main,2009021502,1234663201000,KABC Eyewitness News 6PM,KABC,15.21444
2009-02-15_0200_US_KCBS_CBS_2_News_at_6_main,2009021502,1234663201000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-02-15_0100_US_KABC_Eyewitness_News_5PM_main,2009021501,1234659601000,KABC Eyewitness News 5PM,KABC,24.056143
2009-02-14_0700_US_KABC_Eyewitness_News_11PM_main,2009021407,1234594801000,KABC Eyewitness News 11PM,KABC,10.758234
2009-02-14_0400_US_KCET_Bill_Moyers_Journal_main,2009021404,1234584001000,KCET Bill Moyers Journal,KCET,18.633808
2009-02-14_0000_US_KABC_Eyewitness_News_4PM_main,2009021400,1234569601000,KABC Eyewitness News 4PM,KABC,10.758234
2009-02-13_0700_US_KNBC_Channel_4_News_at_11PM_main,2009021307,1234508402000,KNBC Channel 4 News at 11PM,KNBC,15.21444
2009-02-13_0700_US_KABC_Eyewitness_News_11PM_main,2009021307,1234508402000,KABC Eyewitness News 11PM,KABC,10.758234
2009-02-13_0700_US_KCBS_CBS_2_News_at_11PM_main,2009021307,1234508401000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2009-02-13_0600_US_KTTV-FOX_Ten_OClock_News_main,2009021306,1234504802000,KTTV-FOX Ten OClock News,KTTV-FOX,21.516468
2009-02-13_0600_US_KTLA_Prime_News_at_10PM_main,2009021306,1234504801000,KTLA Prime News at 10PM,KTLA,15.21444
2009-02-13_0400_US_KCAL_KCAL_9_News_at_8PM_main,2009021304,1234497601000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2009-02-13_0200_US_KNBC_Channel_4_News_main,2009021302,1234490402000,KNBC Channel 4 News,KNBC,10.758234
2009-02-13_0100_US_KABC_Eyewitness_News_5PM_main,2009021301,1234486801000,KABC Eyewitness News 5PM,KABC,10.758234
2009-02-13_0100_US_KCBS_CBS_2_News_at_5_main,2009021301,1234486801000,KCBS CBS 2 News at 5,KCBS,10.758234
2009-02-12_0700_US_KCBS_CBS_2_News_at_11PM_main,2009021207,1234422001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-11_0700_US_KCBS_CBS_2_News_at_11PM_main,2009021107,1234335601000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-11_0200_US_KABC_Eyewitness_News_6PM_main,2009021102,1234317601000,KABC Eyewitness News 6PM,KABC,10.758234
2009-02-11_0100_US_KNBC_Channel_4_News_main,2009021101,1234314001000,KNBC Channel 4 News,KNBC,10.758234
2009-02-11_0000_US_KABC_Eyewitness_News_4PM_main,2009021100,1234310401000,KABC Eyewitness News 4PM,KABC,15.21444
2009-02-10_0200_US_KNBC_Channel_4_News_main,2009021002,1234231201000,KNBC Channel 4 News,KNBC,15.21444
2009-02-09_1900_US_KCBS_CBS_2_News_at_11_main,2009020919,1234206001000,KCBS CBS 2 News at 11,KCBS,15.21444
2009-02-08_0700_US_KNBC_Channel_4_News_at_11PM_main,2009020807,1234076402000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-02-08_0700_US_KCBS_CBS_2_News_at_11PM_main,2009020807,1234076401000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2009-02-08_0700_US_KABC_Eyewitness_News_11PM_Sat_main,2009020807,1234076401000,KABC Eyewitness News 11PM Sat,KABC,10.758234
2009-02-08_0200_US_KABC_Eyewitness_News_6PM_main,2009020802,1234058402000,KABC Eyewitness News 6PM,KABC,21.516468
2009-02-08_0200_US_KNBC_Channel_4_News_main,2009020802,1234058401000,KNBC Channel 4 News,KNBC,18.633808
2009-02-08_0200_US_KCBS_CBS_2_News_at_6_main,2009020802,1234058401000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-02-08_0100_US_KABC_Eyewitness_News_5PM_main,2009020801,1234054802000,KABC Eyewitness News 5PM,KABC,10.758234
2009-02-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2009020707,1233990001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-07_0400_US_KCET_Bill_Moyers_Journal_main,2009020704,1233979202000,KCET Bill Moyers Journal,KCET,18.633808
2009-02-07_0200_US_KCBS_CBS_2_News_at_6_main,2009020702,1233972002000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-02-07_0200_US_KABC_Eyewitness_News_6PM_main,2009020702,1233972001000,KABC Eyewitness News 6PM,KABC,10.758234
2009-02-06_0600_US_KTTV-FOX_Ten_OClock_News_main,2009020606,1233900001000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2009-02-06_0400_US_KCAL_KCAL_9_News_at_8PM_main,2009020604,1233892801000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2009-02-06_0000_US_KABC_Eyewitness_News_4PM_main,2009020600,1233878401000,KABC Eyewitness News 4PM,KABC,18.633808
2009-02-05_0805_US_KABC_Jimmy_Kimmel_Live_main,2009020508,1233821101000,KABC Jimmy Kimmel Live,KABC,24.056143
2009-02-05_0700_US_KABC_Eyewitness_News_11PM_main,2009020507,1233817201000,KABC Eyewitness News 11PM,KABC,24.056143
2009-02-05_0700_US_KCBS_CBS_2_News_at_11PM_main,2009020507,1233817201000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2009-02-05_0700_US_KNBC_Channel_4_News_at_11PM_main,2009020507,1233817201000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-02-05_0600_US_KTLA_Prime_News_at_10PM_main,2009020506,1233813602000,KTLA Prime News at 10PM,KTLA,21.516468
2009-02-05_0600_US_KTTV-FOX_Ten_OClock_News_main,2009020506,1233813602000,KTTV-FOX Ten OClock News,KTTV-FOX,15.21444
2009-02-05_0230_US_KNBC_NBC_Nightly_News_main,2009020502,1233801002000,KNBC NBC Nightly News,KNBC,10.758234
2009-02-05_0200_US_KABC_Eyewitness_News_6PM_main,2009020502,1233799201000,KABC Eyewitness News 6PM,KABC,18.633808
2009-02-05_0200_US_KNBC_Channel_4_News_main,2009020502,1233799201000,KNBC Channel 4 News,KNBC,15.21444
2009-02-05_0100_US_KABC_Eyewitness_News_5PM_main,2009020501,1233795601000,KABC Eyewitness News 5PM,KABC,18.633808
2009-02-04_0700_US_KCBS_CBS_2_News_at_11PM_main,2009020407,1233730801000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-02-04_0600_US_KTTV-FOX_Ten_OClock_News_main,2009020406,1233727201000,KTTV-FOX Ten OClock News,KTTV-FOX,15.21444
2009-02-04_0200_US_KCBS_CBS_2_News_at_6_main,2009020402,1233712802000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-02-04_0000_US_KABC_Eyewitness_News_4PM_main,2009020400,1233705601000,KABC Eyewitness News 4PM,KABC,10.758234
2009-02-03_1900_US_KNBC_Channel_4_News_Mid_Day_Report_main,2009020319,1233687602000,KNBC Channel 4 News Mid Day Report,KNBC,10.758234
2009-02-03_0200_US_KNBC_Channel_4_News_main,2009020302,1233626402000,KNBC Channel 4 News,KNBC,10.758234
2009-02-02_0200_US_KABC_Eyewitness_News_6PM_main,2009020202,1233540001000,KABC Eyewitness News 6PM,KABC,10.758234
2009-02-01_0700_US_KABC_Eyewitness_News_11PM_Sat_main,2009020107,1233471601000,KABC Eyewitness News 11PM Sat,KABC,24.056143
2009-02-01_0700_US_KNBC_Channel_4_News_at_11PM_main,2009020107,1233471601000,KNBC Channel 4 News at 11PM,KNBC,21.516468
2009-02-01_0700_US_KCBS_CBS_2_News_at_11PM_main,2009020107,1233471601000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2009-02-01_0200_US_KABC_Eyewitness_News_6PM_main,2009020102,1233453602000,KABC Eyewitness News 6PM,KABC,18.633808
2009-02-01_0200_US_KNBC_Channel_4_News_main,2009020102,1233453601000,KNBC Channel 4 News,KNBC,21.516468
2009-02-01_0200_US_KCBS_CBS_2_News_at_6_main,2009020102,1233453601000,KCBS CBS 2 News at 6,KCBS,18.633808
2009-02-01_0100_US_KABC_Eyewitness_News_5PM_main,2009020101,1233450002000,KABC Eyewitness News 5PM,KABC,26.352184
2009-01-31_0837_US_KNBC_Late_Night_with_Conan_OBrien_main,2009013108,1233391021000,KNBC Late Night with Conan OBrien,KNBC,10.758234
2009-01-31_0200_US_KABC_Eyewitness_News_6PM_main,2009013102,1233367202000,KABC Eyewitness News 6PM,KABC,10.758234
2009-01-31_0100_US_KABC_Eyewitness_News_5PM_main,2009013101,1233363601000,KABC Eyewitness News 5PM,KABC,10.758234
2009-01-31_0100_US_KNBC_Channel_4_News_main,2009013101,1233363601000,KNBC Channel 4 News,KNBC,10.758234
2009-01-31_0000_US_KABC_Eyewitness_News_4PM_main,2009013100,1233360001000,KABC Eyewitness News 4PM,KABC,10.758234
2009-01-30_1900_US_KABC_Eyewitness_News_11AM_main,2009013019,1233342001000,KABC Eyewitness News 11AM,KABC,18.633808
2009-01-30_1900_US_KNBC_Channel_4_News_Mid_Day_Report_main,2009013019,1233342001000,KNBC Channel 4 News Mid Day Report,KNBC,15.21444
2009-01-30_0700_US_KABC_Eyewitness_News_11PM_main,2009013007,1233298801000,KABC Eyewitness News 11PM,KABC,18.633808
2009-01-30_0700_US_KCBS_CBS_2_News_at_11PM_main,2009013007,1233298801000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2009-01-30_0700_US_KNBC_Channel_4_News_at_11PM_main,2009013007,1233298801000,KNBC Channel 4 News at 11PM,KNBC,15.21444
2009-01-30_0600_US_KTTV-FOX_Ten_OClock_News_main,2009013006,1233295202000,KTTV-FOX Ten OClock News,KTTV-FOX,15.21444
2009-01-30_0600_US_KTLA_Prime_News_at_10PM_main,2009013006,1233295201000,KTLA Prime News at 10PM,KTLA,15.21444
2009-01-30_0000_US_KABC_Eyewitness_News_4PM_main,2009013000,1233273601000,KABC Eyewitness News 4PM,KABC,18.633808
2009-01-30_0000_US_KCAL_KCAL_9_News_at_4PM_main,2009013000,1233273601000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2009-01-29_0700_US_KCBS_CBS_2_News_at_11PM_main,2009012907,1233212401000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-01-27_0700_US_KNBC_Channel_4_News_at_11PM_main,2009012707,1233039602000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-01-26_1900_US_KCBS_CBS_2_News_at_11_main,2009012619,1232996402000,KCBS CBS 2 News at 11,KCBS,10.758234
2009-01-26_1600_US_KCBS_The_Early_Show_main,2009012616,1232985601000,KCBS The Early Show,KCBS,10.758234
2009-01-25_0700_US_KNBC_Channel_4_News_at_11PM_main,2009012507,1232866801000,KNBC Channel 4 News at 11PM,KNBC,24.056143
2009-01-25_0700_US_KABC_Eyewitness_News_11PM_Sat_main,2009012507,1232866801000,KABC Eyewitness News 11PM Sat,KABC,18.633808
2009-01-25_0700_US_KCBS_CBS_2_News_at_11PM_main,2009012507,1232866801000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-01-25_0200_US_KABC_Eyewitness_News_6PM_main,2009012502,1232848801000,KABC Eyewitness News 6PM,KABC,21.516468
2009-01-25_0100_US_KABC_Eyewitness_News_5PM_main,2009012501,1232845201000,KABC Eyewitness News 5PM,KABC,15.21444
2009-01-24_0600_US_KTLA_Prime_News_at_10PM_main,2009012406,1232776801000,KTLA Prime News at 10PM,KTLA,10.758234
2009-01-24_0200_US_KABC_Eyewitness_News_6PM_main,2009012402,1232762402000,KABC Eyewitness News 6PM,KABC,18.633808
2009-01-24_0100_US_KCBS_CBS_2_News_at_5_main,2009012401,1232758802000,KCBS CBS 2 News at 5,KCBS,10.758234
2009-01-24_0100_US_KABC_Eyewitness_News_5PM_main,2009012401,1232758801000,KABC Eyewitness News 5PM,KABC,24.056143
2009-01-23_0700_US_KABC_Eyewitness_News_11PM_main,2009012307,1232694002000,KABC Eyewitness News 11PM,KABC,15.21444
2009-01-23_0700_US_KNBC_Channel_4_News_at_11PM_main,2009012307,1232694001000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-01-23_0700_US_KCBS_CBS_2_News_at_11PM_main,2009012307,1232694001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-01-23_0600_US_KTLA_Prime_News_at_10PM_main,2009012306,1232690401000,KTLA Prime News at 10PM,KTLA,18.633808
2009-01-23_0600_US_KTTV-FOX_Ten_OClock_News_main,2009012306,1232690401000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2009-01-23_0400_US_KCAL_KCAL_9_News_at_8PM_main,2009012304,1232683202000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2009-01-23_0200_US_KCBS_CBS_2_News_at_6_main,2009012302,1232676002000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-01-23_0200_US_KNBC_Channel_4_News_main,2009012302,1232676002000,KNBC Channel 4 News,KNBC,10.758234
2009-01-22_0200_US_KNBC_Channel_4_News_main,2009012202,1232589602000,KNBC Channel 4 News,KNBC,10.758234
2009-01-21_0700_US_KCBS_CBS_2_News_at_11PM_main,2009012107,1232521202000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-01-20_1300_US_KNBC_Today_main,2009012013,1232456401000,KNBC Today,KNBC,10.758234
2009-01-20_1200_US_KABC_Good_Morning_America_main,2009012012,1232452802000,KABC Good Morning America,KABC,10.758234
2009-01-20_0837_US_KNBC_Late_Night_with_Conan_OBrien_main,2009012008,1232440621000,KNBC Late Night with Conan OBrien,KNBC,10.758234
2009-01-20_0600_US_KTLA_Prime_News_at_10PM_main,2009012006,1232431201000,KTLA Prime News at 10PM,KTLA,10.758234
2009-01-20_0100_US_KABC_Eyewitness_News_5PM_main,2009012001,1232413202000,KABC Eyewitness News 5PM,KABC,15.21444
2009-01-20_0100_US_KNBC_Channel_4_News_main,2009012001,1232413202000,KNBC Channel 4 News,KNBC,10.758234
2009-01-19_1900_US_KNBC_Channel_4_News_Mid_Day_Report_main,2009011919,1232391601000,KNBC Channel 4 News Mid Day Report,KNBC,10.758234
2009-01-19_1400_US_KTTV-FOX_Morning_News_at_6AM_main,2009011914,1232373601000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2009-01-19_0700_US_KNBC_Channel_4_News_at_11PM_main,2009011907,1232348402000,KNBC Channel 4 News at 11PM,KNBC,15.21444
2009-01-19_0700_US_KABC_Eyewitness_News_11PM_main,2009011907,1232348402000,KABC Eyewitness News 11PM,KABC,10.758234
2009-01-19_0200_US_KNBC_Channel_4_News_main,2009011902,1232330402000,KNBC Channel 4 News,KNBC,10.758234
2009-01-18_0700_US_KCBS_CBS_2_News_at_11PM_main,2009011807,1232262002000,KCBS CBS 2 News at 11PM,KCBS,21.516468
2009-01-18_0700_US_KNBC_Channel_4_News_at_11PM_main,2009011807,1232262001000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2009-01-18_0200_US_KNBC_Channel_4_News_main,2009011802,1232244001000,KNBC Channel 4 News,KNBC,32.274704
2009-01-18_0200_US_KCBS_CBS_2_News_at_6_main,2009011802,1232244001000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-01-16_0700_US_KNBC_Channel_4_News_at_11PM_main,2009011607,1232089202000,KNBC Channel 4 News at 11PM,KNBC,21.516468
2009-01-16_0700_US_KABC_Eyewitness_News_11PM_main,2009011607,1232089202000,KABC Eyewitness News 11PM,KABC,15.21444
2009-01-16_0700_US_KCBS_CBS_2_News_at_11PM_main,2009011607,1232089201000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2009-01-16_0600_US_KTLA_Prime_News_at_10PM_main,2009011606,1232085602000,KTLA Prime News at 10PM,KTLA,10.758234
2009-01-16_0600_US_KTTV-FOX_Ten_OClock_News_main,2009011606,1232085602000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2009-01-16_0200_US_KNBC_Channel_4_News_main,2009011602,1232071202000,KNBC Channel 4 News,KNBC,10.758234
2009-01-15_1400_US_KTTV-FOX_Morning_News_at_6AM_main,2009011514,1232028002000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2009-01-15_0600_US_KTLA_Prime_News_at_10PM_main,2009011506,1231999201000,KTLA Prime News at 10PM,KTLA,10.758234
2009-01-15_0200_US_KABC_Eyewitness_News_6PM_main,2009011502,1231984801000,KABC Eyewitness News 6PM,KABC,10.758234
2009-01-14_0700_US_KCBS_CBS_2_News_at_11PM_main,2009011407,1231916401000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2009-01-14_0600_US_KTTV-FOX_Ten_OClock_News_main,2009011406,1231912801000,KTTV-FOX Ten OClock News,KTTV-FOX,15.21444
2009-01-14_0600_US_KTLA_Prime_News_at_10PM_main,2009011406,1231912801000,KTLA Prime News at 10PM,KTLA,10.758234
2009-01-14_0200_US_KCBS_CBS_2_News_at_6_main,2009011402,1231898402000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-01-14_0200_US_KNBC_Channel_4_News_main,2009011402,1231898402000,KNBC Channel 4 News,KNBC,10.758234
2009-01-14_0100_US_KCBS_CBS_2_News_at_5_main,2009011401,1231894801000,KCBS CBS 2 News at 5,KCBS,10.758234
2009-01-13_1900_US_KABC_Eyewitness_News_11AM_main,2009011319,1231873202000,KABC Eyewitness News 11AM,KABC,15.21444
2009-01-13_0700_US_KABC_Eyewitness_News_11PM_main,2009011307,1231830002000,KABC Eyewitness News 11PM,KABC,18.633808
2009-01-13_0700_US_KCBS_CBS_2_News_at_11PM_main,2009011307,1231830001000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2009-01-13_0200_US_KABC_Eyewitness_News_6PM_main,2009011302,1231812001000,KABC Eyewitness News 6PM,KABC,15.21444
2009-01-13_0200_US_KCBS_CBS_2_News_at_6_main,2009011302,1231812001000,KCBS CBS 2 News at 6,KCBS,10.758234
2009-01-13_0200_US_KNBC_Channel_4_News_main,2009011302,1231812001000,KNBC Channel 4 News,KNBC,10.758234
2009-01-12_1900_US_KABC_Eyewitness_News_11AM_main,2009011219,1231786802000,KABC Eyewitness News 11AM,KABC,15.21444
2009-01-12_1900_US_KNBC_Channel_4_News_Mid_Day_Report_main,2009011219,1231786802000,KNBC Channel 4 News Mid Day Report,KNBC,10.758234
2009-01-12_0700_US_KNBC_Channel_4_News_at_11PM_main,2009011207,1231743601000,KNBC Channel 4 News at 11PM,KNBC,24.056143
2009-01-12_0700_US_KABC_Eyewitness_News_11PM_main,2009011207,1231743601000,KABC Eyewitness News 11PM,KABC,21.516468
2009-01-12_0700_US_KCBS_CBS_2_News_at_11PM_main,2009011207,1231743601000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2009-01-12_0300_US_KCBS_60_Minutes_main,2009011203,1231729201000,KCBS 60 Minutes,KCBS,10.758234
2009-01-12_0200_US_KABC_Eyewitness_News_6PM_main,2009011202,1231725601000,KABC Eyewitness News 6PM,KABC,18.633808
2009-01-12_0200_US_KCBS_CBS_2_News_at_6_main,2009011202,1231725601000,KCBS CBS 2 News at 6,KCBS,15.21444
2009-01-12_0200_US_KNBC_Channel_4_News_main,2009011202,1231725601000,KNBC Channel 4 News,KNBC,10.758234
