id,md_datetime_utc_start_hour,md_network_series_tok,md_network_tok,md_datetime_utc_start,score
2017-12-30_0200_US_KCBS_CBS_2_News_at_6PM_main,2017123002,KCBS CBS 2 News at 6PM,KCBS,1514599202000,15.646612
2017-12-30_0200_US_KNBC_NBC_4_News_at_6pm_main,2017123002,KNBC NBC 4 News at 6pm,KNBC,1514599201000,15.646612
2017-12-29_2000_US_FOX-News_Shepard_Smith_Reporting_main,2017122920,FOX-News Shepard Smith Reporting,FOX-News,1514577601000,11.063826
2017-12-29_0700_US_KABC_Eyewitness_News_11PM_main,2017122907,KABC Eyewitness News 11PM,KABC,1514530801000,11.063826
2017-12-29_0200_US_KNBC_NBC_4_News_at_6pm_main,2017122902,KNBC NBC 4 News at 6pm,KNBC,1514512806000,11.063826
2017-12-28_2100_US_HLN_Michaela_main,2017122821,HLN Michaela,HLN,1514494803000,11.063826
2017-12-28_1300_US_KNBC_Today_in_LA_main,2017122813,KNBC Today in LA,KNBC,1514466002000,15.646612
2017-12-28_1230_US_KNBC_Today_in_LA_main,2017122812,KNBC Today in LA,KNBC,1514464201000,11.063826
2017-12-28_1200_US_FOX-News_FOX_and_Friends_main,2017122812,FOX-News FOX and Friends,FOX-News,1514462401000,11.063826
2017-12-28_1100_US_HLN_Morning_Express_With_Robin_Meade_main,2017122811,HLN Morning Express With Robin Meade,HLN,1514458803000,11.063826
2017-12-28_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122807,KNBC NBC 4 News at 11pm,KNBC,1514444401000,11.063826
2017-12-28_0600_US_KTLA_KTLA_5_News_at_10_main,2017122806,KTLA KTLA 5 News at 10,KTLA,1514440801000,11.063826
2017-12-28_0200_US_KNBC_NBC_4_News_at_6pm_main,2017122802,KNBC NBC 4 News at 6pm,KNBC,1514426402000,15.646612
2017-12-27_0730_US_KMEX_Noticiero_Univisión_Edición_Nocturna_main,2017122707,KMEX Noticiero Univisión Edición Nocturna,KMEX,1514359802000,11.063826
2017-12-27_0700_US_KCBS_CBS_2_News_at_11PM_main,2017122707,KCBS CBS 2 News at 11PM,KCBS,1514358001000,19.163107
2017-12-27_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122707,KNBC NBC 4 News at 11pm,KNBC,1514358001000,19.163107
2017-12-27_0700_US_KABC_Eyewitness_News_11PM_main,2017122707,KABC Eyewitness News 11PM,KABC,1514358001000,15.646612
2017-12-27_0600_US_KTLA_KTLA_5_News_at_10_main,2017122706,KTLA KTLA 5 News at 10,KTLA,1514354401000,11.063826
2017-12-27_0200_US_KCBS_CBS_2_News_at_6PM_main,2017122702,KCBS CBS 2 News at 6PM,KCBS,1514340001000,27.100729
2017-12-27_0200_US_KNBC_NBC_4_News_at_6pm_main,2017122702,KNBC NBC 4 News at 6pm,KNBC,1514340001000,15.646612
2017-12-27_0100_US_KABC_Eyewitness_News_5PM_main,2017122701,KABC Eyewitness News 5PM,KABC,1514336402000,11.063826
2017-12-26_1007_US_KABC_ABC_World_News_Now_main,2017122610,KABC ABC World News Now,KABC,1514282822000,15.646612
2017-12-25_1500_US_KABC_Good_Morning_America_main,2017122515,KABC Good Morning America,KABC,1514214001000,11.063826
2017-12-24_1400_US_KCBS_CBS_2_News_Sunday_main,2017122414,KCBS CBS 2 News Sunday,KCBS,1514124001000,15.646612
2017-12-24_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122407,KNBC NBC 4 News at 11pm,KNBC,1514098802000,19.163107
2017-12-24_0700_US_KABC_Eyewitness_News_11PM_main,2017122407,KABC Eyewitness News 11PM,KABC,1514098801000,15.646612
2017-12-24_0600_US_KTLA_KTLA_5_News_at_10_main,2017122406,KTLA KTLA 5 News at 10,KTLA,1514095201000,15.646612
2017-12-24_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017122406,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1514095201000,11.063826
2017-12-24_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017122404,KCAL KCAL 9 News at 8PM,KCAL,1514088002000,11.063826
2017-12-24_0200_US_KCBS_CBS_2_News_at_6PM_main,2017122402,KCBS CBS 2 News at 6PM,KCBS,1514080802000,11.063826
2017-12-24_0100_US_KCBS_CBS_2_News_at_5PM_main,2017122401,KCBS CBS 2 News at 5PM,KCBS,1514077201000,11.063826
2017-12-23_1500_US_KCAL_KCAL_9_News_Saturday_main,2017122315,KCAL KCAL 9 News Saturday,KCAL,1514041201000,19.163107
2017-12-23_1100_US_CNN_New_Day_Saturday_main,2017122311,CNN New Day Saturday,CNN,1514026801000,15.646612
2017-12-23_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017122307,KMEX Noticias 34 Edición Nocturna,KMEX,1514012402000,11.063826
2017-12-23_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122307,KNBC NBC 4 News at 11pm,KNBC,1514012401000,24.739466
2017-12-23_0700_US_KABC_Eyewitness_News_11PM_main,2017122307,KABC Eyewitness News 11PM,KABC,1514012401000,15.646612
2017-12-23_0700_US_KCBS_CBS_2_News_at_11PM_main,2017122307,KCBS CBS 2 News at 11PM,KCBS,1514012401000,15.646612
2017-12-23_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017122306,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1514008802000,19.163107
2017-12-23_0600_US_KTLA_KTLA_5_News_at_10_main,2017122306,KTLA KTLA 5 News at 10,KTLA,1514008801000,11.063826
2017-12-23_0200_US_KCBS_CBS_2_News_at_6PM_main,2017122302,KCBS CBS 2 News at 6PM,KCBS,1513994402000,11.063826
2017-12-23_0200_US_KNBC_NBC_4_News_at_6pm_main,2017122302,KNBC NBC 4 News at 6pm,KNBC,1513994402000,11.063826
2017-12-22_0600_US_KTLA_KTLA_5_News_at_10_main,2017122206,KTLA KTLA 5 News at 10,KTLA,1513922401000,11.063826
2017-12-21_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017122114,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1513864801000,15.646612
2017-12-21_1000_US_MSNBC_First_Look_main,2017122110,MSNBC First Look,MSNBC,1513850401000,11.063826
2017-12-21_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122107,KNBC NBC 4 News at 11pm,KNBC,1513839602000,22.127651
2017-12-21_0700_US_KCBS_CBS_2_News_at_11PM_main,2017122107,KCBS CBS 2 News at 11PM,KCBS,1513839601000,19.163107
2017-12-21_0700_US_KABC_Eyewitness_News_11PM_main,2017122107,KABC Eyewitness News 11PM,KABC,1513839601000,19.163107
2017-12-21_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017122106,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513836001000,15.646612
2017-12-21_0600_US_KTLA_KTLA_5_News_at_10_main,2017122106,KTLA KTLA 5 News at 10,KTLA,1513836001000,11.063826
2017-12-21_0200_US_KNBC_NBC_4_News_at_6pm_main,2017122102,KNBC NBC 4 News at 6pm,KNBC,1513821601000,11.063826
2017-12-20_1300_US_KNBC_Today_in_LA_main,2017122013,KNBC Today in LA,KNBC,1513774801000,11.063826
2017-12-20_1230_US_KNBC_Today_in_LA_main,2017122012,KNBC Today in LA,KNBC,1513773001000,11.063826
2017-12-19_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017121914,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1513692001000,15.646612
2017-12-19_0700_US_KNBC_NBC_4_News_at_11pm_main,2017121907,KNBC NBC 4 News at 11pm,KNBC,1513666801000,11.063826
2017-12-19_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121906,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513663201000,15.646612
2017-12-19_0200_US_KNBC_NBC_4_News_at_6pm_main,2017121902,KNBC NBC 4 News at 6pm,KNBC,1513648801000,11.063826
2017-12-19_0000_US_KABC_Eyewitness_News_4PM_main,2017121900,KABC Eyewitness News 4PM,KABC,1513641601000,15.646612
2017-12-18_1500_US_KCBS_CBS_This_Morning_main,2017121815,KCBS CBS This Morning,KCBS,1513609201000,11.063826
2017-12-18_1300_US_KNBC_Today_in_LA_main,2017121813,KNBC Today in LA,KNBC,1513602001000,11.063826
2017-12-18_1200_US_KNBC_Today_in_LA_main,2017121812,KNBC Today in LA,KNBC,1513598402000,11.063826
2017-12-18_0500_US_KTLA_KTLA_5_News_Sunday_Edition_main,2017121805,KTLA KTLA 5 News Sunday Edition,KTLA,1513573205000,11.063826
2017-12-17_1400_US_KCBS_CBS_2_News_Sunday_main,2017121714,KCBS CBS 2 News Sunday,KCBS,1513519201000,19.163107
2017-12-17_0700_US_KNBC_NBC_4_News_at_11pm_main,2017121707,KNBC NBC 4 News at 11pm,KNBC,1513494001000,24.739466
2017-12-17_0700_US_KABC_Eyewitness_News_11PM_main,2017121707,KABC Eyewitness News 11PM,KABC,1513494001000,15.646612
2017-12-17_0600_US_KTLA_KTLA_5_News_at_10_main,2017121706,KTLA KTLA 5 News at 10,KTLA,1513490402000,15.646612
2017-12-17_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121706,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513490402000,15.646612
2017-12-17_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017121704,KCAL KCAL 9 News at 8PM,KCAL,1513483201000,11.063826
2017-12-17_0200_US_KNBC_NBC_4_News_main,2017121702,KNBC NBC 4 News,KNBC,1513476001000,11.063826
2017-12-17_0000_US_KTTV-FOX_Fox_11_Weekend_News_main,2017121700,KTTV-FOX Fox 11 Weekend News,KTTV-FOX,1513468801000,11.063826
2017-12-16_1500_US_KCAL_KCAL_9_News_Saturday_main,2017121615,KCAL KCAL 9 News Saturday,KCAL,1513436401000,15.646612
2017-12-16_1330_US_WKYC_Channel_3_News_Saturday_main,2017121613,WKYC Channel 3 News Saturday,WKYC,1513431001000,11.063826
2017-12-16_0700_US_KABC_Eyewitness_News_11PM_main,2017121607,KABC Eyewitness News 11PM,KABC,1513407601000,24.739466
2017-12-16_0700_US_KCBS_CBS_2_News_at_11PM_main,2017121607,KCBS CBS 2 News at 11PM,KCBS,1513407601000,22.127651
2017-12-16_0700_US_KNBC_NBC_4_News_at_11pm_main,2017121607,KNBC NBC 4 News at 11pm,KNBC,1513407601000,19.163107
2017-12-16_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017121607,KMEX Noticias 34 Edición Nocturna,KMEX,1513407601000,11.063826
2017-12-16_0600_US_KTLA_KTLA_5_News_at_10_main,2017121606,KTLA KTLA 5 News at 10,KTLA,1513404002000,11.063826
2017-12-16_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121606,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513404001000,27.100729
2017-12-16_0200_US_KNBC_NBC_4_News_at_6pm_main,2017121602,KNBC NBC 4 News at 6pm,KNBC,1513389601000,15.646612
2017-12-16_0200_US_KABC_Eyewitness_News_6PM_main,2017121602,KABC Eyewitness News 6PM,KABC,1513389601000,11.063826
2017-12-14_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017121414,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1513260001000,19.163107
2017-12-14_1300_US_HLN_Morning_Express_With_Robin_Meade_main,2017121413,HLN Morning Express With Robin Meade,HLN,1513256406000,11.063826
2017-12-14_0700_US_KCBS_CBS_2_News_at_11PM_main,2017121407,KCBS CBS 2 News at 11PM,KCBS,1513234802000,22.127651
2017-12-14_0700_US_KABC_Eyewitness_News_11PM_main,2017121407,KABC Eyewitness News 11PM,KABC,1513234801000,24.739466
2017-12-14_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017121407,KMEX Noticias 34 Edición Nocturna,KMEX,1513234801000,11.063826
2017-12-14_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121406,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513231202000,15.646612
2017-12-14_0200_US_KNBC_NBC_4_News_at_6pm_main,2017121402,KNBC NBC 4 News at 6pm,KNBC,1513216801000,15.646612
2017-12-14_0200_US_KCBS_CBS_2_News_at_6PM_main,2017121402,KCBS CBS 2 News at 6PM,KCBS,1513216801000,11.063826
2017-12-14_0000_US_WKYC_Channel_3_News_at_7_main,2017121400,WKYC Channel 3 News at 7,WKYC,1513209601000,11.063826
2017-12-13_0100_US_KABC_Eyewitness_News_5PM_main,2017121301,KABC Eyewitness News 5PM,KABC,1513126802000,19.163107
2017-12-12_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017121214,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1513087201000,19.163107
2017-12-12_0700_US_KCBS_CBS_2_News_at_11PM_main,2017121207,KCBS CBS 2 News at 11PM,KCBS,1513062001000,22.127651
2017-12-12_0700_US_KABC_Eyewitness_News_11PM_main,2017121207,KABC Eyewitness News 11PM,KABC,1513062001000,15.646612
2017-12-12_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017121207,KMEX Noticias 34 Edición Nocturna,KMEX,1513062001000,15.646612
2017-12-12_0700_US_KNBC_NBC_4_News_at_11pm_main,2017121207,KNBC NBC 4 News at 11pm,KNBC,1513062001000,15.646612
2017-12-12_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121206,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1513058401000,19.163107
2017-12-12_0600_US_KTLA_KTLA_5_News_at_10_main,2017121206,KTLA KTLA 5 News at 10,KTLA,1513058401000,15.646612
2017-12-12_0400_US_WKYC_Channel_3_News_at_11_main,2017121204,WKYC Channel 3 News at 11,WKYC,1513051201000,11.063826
2017-12-11_1300_US_HLN_Morning_Express_With_Robin_Meade_main,2017121113,HLN Morning Express With Robin Meade,HLN,1512997201000,11.063826
2017-12-10_1400_US_KCBS_CBS_2_News_Sunday_main,2017121014,KCBS CBS 2 News Sunday,KCBS,1512914401000,15.646612
2017-12-10_0600_US_KTLA_KTLA_5_News_at_10_main,2017121006,KTLA KTLA 5 News at 10,KTLA,1512885601000,15.646612
2017-12-10_0200_US_KNBC_NBC_4_News_main,2017121002,KNBC NBC 4 News,KNBC,1512871208000,24.739466
2017-12-10_0200_US_KABC_Eyewitness_News_6PM_main,2017121002,KABC Eyewitness News 6PM,KABC,1512871202000,27.100729
2017-12-10_0200_US_KCBS_CBS_2_News_at_6PM_main,2017121002,KCBS CBS 2 News at 6PM,KCBS,1512871202000,22.127651
2017-12-10_0100_US_KABC_Eyewitness_News_5PM_main,2017121001,KABC Eyewitness News 5PM,KABC,1512867602000,11.063826
2017-12-10_0100_US_KCBS_CBS_2_News_at_5PM_main,2017121001,KCBS CBS 2 News at 5PM,KCBS,1512867601000,24.739466
2017-12-10_0100_US_KTTV-FOX_Fox_11_Weekend_News_main,2017121001,KTTV-FOX Fox 11 Weekend News,KTTV-FOX,1512867601000,24.739466
2017-12-09_1330_US_WKYC_Channel_3_News_Saturday_main,2017120913,WKYC Channel 3 News Saturday,WKYC,1512826201000,11.063826
2017-12-09_1200_US_KABC_Good_Morning_America_main,2017120912,KABC Good Morning America,KABC,1512820801000,11.063826
2017-12-09_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120906,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1512799201000,24.739466
2017-12-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2017120707,KCBS CBS 2 News at 11PM,KCBS,1512630001000,22.127651
2017-12-07_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017120707,KMEX Noticias 34 Edición Nocturna,KMEX,1512630001000,11.063826
2017-12-07_0600_US_KTLA_KTLA_5_News_at_10_main,2017120706,KTLA KTLA 5 News at 10,KTLA,1512626402000,11.063826
2017-12-06_2300_US_WEWS_News_5_at_6pm_main,2017120623,WEWS News 5 at 6pm,WEWS,1512601201000,11.063826
2017-12-04_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017120414,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1512396001000,19.163107
2017-12-04_0730_US_KMEX_Noticiero_Univisión_Fin_de_Semana_main,2017120407,KMEX Noticiero Univisión Fin de Semana,KMEX,1512372602000,15.646612
2017-12-04_0700_US_KNBC_NBC_4_News_at_11pm_main,2017120407,KNBC NBC 4 News at 11pm,KNBC,1512370801000,15.646612
2017-12-04_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120406,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1512367201000,19.163107
2017-12-04_0600_US_KTLA_KTLA_5_News_at_10_main,2017120406,KTLA KTLA 5 News at 10,KTLA,1512367201000,15.646612
2017-12-04_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017120404,KCAL KCAL 9 News at 8PM,KCAL,1512360001000,15.646612
2017-12-04_0200_US_KCBS_CBS_2_News_at_6PM_main,2017120402,KCBS CBS 2 News at 6PM,KCBS,1512352803000,11.063826
2017-12-04_0100_US_KCBS_CBS_2_News_at_5PM_main,2017120401,KCBS CBS 2 News at 5PM,KCBS,1512349201000,11.063826
2017-12-03_1400_US_KCBS_CBS_2_News_Sunday_main,2017120314,KCBS CBS 2 News Sunday,KCBS,1512309601000,15.646612
2017-12-03_0700_US_KNBC_NBC_4_News_at_11pm_main,2017120307,KNBC NBC 4 News at 11pm,KNBC,1512284401000,15.646612
2017-12-03_0700_US_KABC_Eyewitness_News_11PM_main,2017120307,KABC Eyewitness News 11PM,KABC,1512284401000,11.063826
2017-12-03_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017120304,KCAL KCAL 9 News at 8PM,KCAL,1512273601000,15.646612
2017-12-03_0200_US_KCBS_CBS_2_News_at_6PM_main,2017120302,KCBS CBS 2 News at 6PM,KCBS,1512266403000,15.646612
2017-12-03_0200_US_KNBC_NBC_4_News_main,2017120302,KNBC NBC 4 News,KNBC,1512266401000,19.163107
2017-12-03_0100_US_KCBS_CBS_2_News_at_5PM_main,2017120301,KCBS CBS 2 News at 5PM,KCBS,1512262802000,15.646612
2017-12-03_0000_US_KABC_Eyewitness_News_4PM_main,2017120300,KABC Eyewitness News 4PM,KABC,1512259203000,11.063826
2017-12-01_0700_US_KNBC_NBC_4_News_at_11pm_main,2017120107,KNBC NBC 4 News at 11pm,KNBC,1512111602000,11.063826
2017-12-01_0700_US_KABC_Eyewitness_News_11PM_main,2017120107,KABC Eyewitness News 11PM,KABC,1512111601000,22.127651
2017-12-01_0700_US_KCBS_CBS_2_News_at_11PM_main,2017120107,KCBS CBS 2 News at 11PM,KCBS,1512111601000,11.063826
2017-12-01_0600_US_KTLA_KTLA_5_News_at_10_main,2017120106,KTLA KTLA 5 News at 10,KTLA,1512108001000,15.646612
2017-12-01_0430_US_KNBC_NBC_4_News_main,2017120104,KNBC NBC 4 News,KNBC,1512102601000,15.646612
2017-11-30_0200_US_KCBS_CBS_2_News_at_6PM_main,2017113002,KCBS CBS 2 News at 6PM,KCBS,1512007202000,15.646612
2017-11-30_0200_US_KNBC_NBC_4_News_at_6pm_main,2017113002,KNBC NBC 4 News at 6pm,KNBC,1512007201000,11.063826
2017-11-30_0100_US_KABC_Eyewitness_News_5PM_main,2017113001,KABC Eyewitness News 5PM,KABC,1512003611000,19.163107
2017-11-29_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017112914,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1511964001000,11.063826
2017-11-29_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017112907,KMEX Noticias 34 Edición Nocturna,KMEX,1511938802000,11.063826
2017-11-29_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112907,KCBS CBS 2 News at 11PM,KCBS,1511938801000,19.163107
2017-11-29_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112907,KNBC NBC 4 News at 11pm,KNBC,1511938801000,15.646612
2017-11-29_0700_US_KABC_Eyewitness_News_11PM_main,2017112907,KABC Eyewitness News 11PM,KABC,1511938801000,11.063826
2017-11-29_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112906,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1511935202000,15.646612
2017-11-29_0600_US_KTLA_KTLA_5_News_at_10_main,2017112906,KTLA KTLA 5 News at 10,KTLA,1511935201000,19.163107
2017-11-29_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112902,KNBC NBC 4 News at 6pm,KNBC,1511920805000,19.163107
2017-11-29_0200_US_KMEX_Noticias_34_main,2017112902,KMEX Noticias 34,KMEX,1511920802000,11.063826
2017-11-29_0200_US_KCBS_CBS_2_News_at_6PM_main,2017112902,KCBS CBS 2 News at 6PM,KCBS,1511920801000,19.163107
2017-11-29_0100_US_KABC_Eyewitness_News_5PM_main,2017112901,KABC Eyewitness News 5PM,KABC,1511917202000,15.646612
2017-11-28_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112807,KNBC NBC 4 News at 11pm,KNBC,1511852402000,27.100729
2017-11-28_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112807,KCBS CBS 2 News at 11PM,KCBS,1511852401000,24.739466
2017-11-28_0700_US_KABC_Eyewitness_News_11PM_main,2017112807,KABC Eyewitness News 11PM,KABC,1511852401000,22.127651
2017-11-28_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112806,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1511848801000,24.739466
2017-11-28_0600_US_KTLA_KTLA_5_News_at_10_main,2017112806,KTLA KTLA 5 News at 10,KTLA,1511848801000,15.646612
2017-11-28_0200_US_KMEX_Noticias_34_main,2017112802,KMEX Noticias 34,KMEX,1511834402000,15.646612
2017-11-28_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112802,KNBC NBC 4 News at 6pm,KNBC,1511834402000,15.646612
2017-11-28_0100_US_KABC_Eyewitness_News_5PM_main,2017112801,KABC Eyewitness News 5PM,KABC,1511830801000,11.063826
2017-11-26_1400_US_KCBS_CBS_2_News_Sunday_main,2017112614,KCBS CBS 2 News Sunday,KCBS,1511704802000,11.063826
2017-11-26_0700_US_KABC_Eyewitness_News_11PM_main,2017112607,KABC Eyewitness News 11PM,KABC,1511679602000,19.163107
2017-11-26_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112607,KNBC NBC 4 News at 11pm,KNBC,1511679601000,24.739466
2017-11-26_0600_US_KTLA_KTLA_5_News_at_10_main,2017112606,KTLA KTLA 5 News at 10,KTLA,1511676001000,15.646612
2017-11-26_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017112604,KCAL KCAL 9 News at 8PM,KCAL,1511668801000,11.063826
2017-11-25_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112507,KNBC NBC 4 News at 11pm,KNBC,1511593201000,11.063826
2017-11-25_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112502,KNBC NBC 4 News at 6pm,KNBC,1511575201000,15.646612
2017-11-24_2000_US_KCAL_KCAL_9_News_at_12PM_main,2017112420,KCAL KCAL 9 News at 12PM,KCAL,1511553601000,11.063826
2017-11-24_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017112404,KCAL KCAL 9 News at 8PM,KCAL,1511496005000,11.063826
2017-11-24_0100_US_KABC_Eyewitness_News_5PM_main,2017112401,KABC Eyewitness News 5PM,KABC,1511485201000,11.063826
2017-11-23_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017112314,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1511445601000,19.163107
2017-11-23_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112307,KCBS CBS 2 News at 11PM,KCBS,1511420402000,24.739466
2017-11-23_0700_US_KABC_Eyewitness_News_11PM_main,2017112307,KABC Eyewitness News 11PM,KABC,1511420402000,19.163107
2017-11-23_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112307,KNBC NBC 4 News at 11pm,KNBC,1511420401000,19.163107
2017-11-23_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112306,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1511416801000,15.646612
2017-11-23_0600_US_KTLA_KTLA_5_News_at_10_main,2017112306,KTLA KTLA 5 News at 10,KTLA,1511416801000,11.063826
2017-11-23_0200_US_KCBS_CBS_2_News_at_6PM_main,2017112302,KCBS CBS 2 News at 6PM,KCBS,1511402402000,15.646612
2017-11-23_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112302,KNBC NBC 4 News at 6pm,KNBC,1511402401000,24.739466
2017-11-23_0100_US_KABC_Eyewitness_News_5PM_main,2017112301,KABC Eyewitness News 5PM,KABC,1511398802000,11.063826
2017-11-22_0837_US_KCBS_The_Late_Late_Show_With_James_Corden_main,2017112208,KCBS The Late Late Show With James Corden,KCBS,1511339821000,11.063826
2017-11-21_0700_US_KABC_Eyewitness_News_11PM_main,2017112107,KABC Eyewitness News 11PM,KABC,1511247601000,19.163107
2017-11-21_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112107,KNBC NBC 4 News at 11pm,KNBC,1511247601000,19.163107
2017-11-21_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112107,KCBS CBS 2 News at 11PM,KCBS,1511247601000,15.646612
2017-11-21_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017112107,KMEX Noticias 34 Edición Nocturna,KMEX,1511247601000,15.646612
2017-11-21_0600_US_KTLA_KTLA_5_News_at_10_main,2017112106,KTLA KTLA 5 News at 10,KTLA,1511244001000,11.063826
2017-11-21_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112102,KNBC NBC 4 News at 6pm,KNBC,1511229601000,15.646612
2017-11-21_0100_US_KNBC_NBC_4_News_at_5pm_main,2017112101,KNBC NBC 4 News at 5pm,KNBC,1511226001000,11.063826
2017-11-20_0600_US_KTLA_KTLA_5_News_at_10_main,2017112006,KTLA KTLA 5 News at 10,KTLA,1511157601000,11.063826
2017-11-19_1400_US_KCBS_CBS_2_News_Sunday_main,2017111914,KCBS CBS 2 News Sunday,KCBS,1511100001000,15.646612
2017-11-19_0700_US_KNBC_NBC_4_News_at_11pm_main,2017111907,KNBC NBC 4 News at 11pm,KNBC,1511074802000,29.272131
2017-11-19_0700_US_KABC_Eyewitness_News_11PM_main,2017111907,KABC Eyewitness News 11PM,KABC,1511074801000,11.063826
2017-11-19_0600_US_KTLA_KTLA_5_News_at_10_main,2017111906,KTLA KTLA 5 News at 10,KTLA,1511071201000,29.272131
2017-11-19_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017111906,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1511071201000,22.127651
2017-11-19_0400_US_WKYC_Channel_3_News_at_11_main,2017111904,WKYC Channel 3 News at 11,WKYC,1511064002000,11.063826
2017-11-19_0200_US_KNBC_NBC_4_News_main,2017111902,KNBC NBC 4 News,KNBC,1511056801000,27.100729
2017-11-19_0100_US_KNBC_NBC_4_News_main,2017111901,KNBC NBC 4 News,KNBC,1511053201000,22.127651
2017-11-18_1330_US_WKYC_Channel_3_News_Saturday_main,2017111813,WKYC Channel 3 News Saturday,WKYC,1511011801000,11.063826
2017-11-18_0700_US_KABC_Eyewitness_News_11PM_main,2017111807,KABC Eyewitness News 11PM,KABC,1510988403000,15.646612
2017-11-18_0700_US_KNBC_NBC_4_News_at_11pm_main,2017111807,KNBC NBC 4 News at 11pm,KNBC,1510988401000,24.739466
2017-11-18_0700_US_KCBS_CBS_2_News_at_11PM_main,2017111807,KCBS CBS 2 News at 11PM,KCBS,1510988401000,19.163107
2017-11-18_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017111806,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1510984802000,15.646612
